descs	scores
Correctness of algorithm proposed is questionable [SEP] rebuttal_future [SEP] Finally, as for the further evaluation (such as multiple seed runs and 2nd-momentum estimates), we agree it is interesting, but it is very demanding in computational resources, and we leave it for a systematic future investigation.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_future [SEP] We hope our work will lead to this future line of research.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_future [SEP] For example, we could measure the privacy by the hidden failure, i.e., the ratio between the background patterns that were discovered based on RAN’s Encoder output, and the sensitive patterns founded from the raw data, in the object recognition application.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_future [SEP] It is definitely a good idea to analyse the correlation between changes in classification accuracy and in FSM values, thank you. We will rigorously investigate this in future work.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_future [SEP] We leave more comprehensive studies on diversity to future work.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_future [SEP] This seems to be a good direction for future work, but we also think that the current research has provided promising results in simpler domains, and hopefully incites more research where human demonstrators are also involved by introducing this problem to the community.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_future [SEP] Yes, this is an interesting avenue for future work!	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_future [SEP] For these reasons (and more provided below), we thus think it more fair (and necessary) to make such experiments the subject of a future paper.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We thank the referee for bringing the article [V] to our attention and we now have acknowledged the prior work properly in our introduction.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] Secondly, we agree with the reviewer that comparing with the Gauss-Newton algorithm will be interesting and have updated such a comparison in Appendix B in the revised version according to the reviewer’s suggestions:	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] But in the revised version we have recapped the definition of Chi when introducing our method at the beginning of Section 4.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] R)     A new experiment added to the paper shows the accuracy degradation vs model compression	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have added this clarification in Section 1.1.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have fixed the typos.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] These include updating the draft to include (i) a detailed analysis of edits performed on SNLI, (ii) results on various datasets using an ELMo based classifier; (iii) concerning your question about larger Bi-LSTMs, we had tried a large Bi-LSTM but it overfit badly.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] (refer to section 3.3 in the revised paper.)	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We detail this in Appendix F.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have also added the comment at the beginning of Section 3 of the paper.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We also added Table 4, which repeats the phrase-similarity task for verb-object pairs, and shows that the tensor component leads to improvement in most cases.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We added an illustrative example in the introduction to give an intuitive understanding of invariance, stability and their relationship.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have added a respective proof in Appendix, Section A, where also the precise mathematical construction of the general form of Cramer-Wold metric is presented.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We corrected this mistake.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We discuss our usage of prior knowledge in greater detail in the section titled “Prior Knowledge” in our response to Reviewer 2.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have reorganized this section, as shown in our updated paper.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We applied Dreamer to environments with discrete actions using the DiCE estimator (Foerster et al. 2018) locally for the da/dμ and da/dσ derivatives.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] it should be (N)x(N) instead of (N+1)x(N+1). (Fixed on the paper)	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] This is further discussed in the newly added section 6.4.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] In the revision, we have added more explanations on the selection of n and k in Section 2.4.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] Thank you for this suggestion, we have now clarified this connection in Section 3.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We corrected the paper according to this new insight.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] (b) We have revised the baselines so that they either use \lambda = 1 or the settings that the original authors recommended.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] 10. Thank you for pointing these typos out, we have addressed it in the revision.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] Good point! We have updated this in the revised document, and we think it enhanced clarity.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have modified our text to avoid possible misunderstandings (see end of next-to-last paragraph in Section 4).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] (Added to the paper)	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] Therefore, in the new revision, we will add the constraints to the definition of alt-az rotation and make it one-to-one corresponds to the set points on $S^2$. See A1.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We also included the suggested related work (Balduzzi et al. 2018) in Section 5.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] In fact, we have mostly changed the name from “Meta Domain Adaptation” to “Meta Learning with Domain Adaptation”, and the rest of the paper is almost identical, which we believe addresses the concerns of false advertising.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] On reviewer’s comments, we have updated A.4., and moved the note about eps_t = O^*(1/log(n)) to the Appendix A.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have now included it in an anonymized format.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] (we give related discussion in section 3.1 and add much more experimental results in Figure 5, further details please see the revised paper.)	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] In light of the reviews, in the revised version, we have expanded the appendix to give more details on the experimental protocol.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] The following table shows the performance of our model on the PASCAL VOC 2012 semantic segmentation task, where DSO-NAS-cls represents the architecture searched on ImageNet with block structure sharing and DSO-NAS-seg represents the architecture searched on PASCAL VOC segmentation task.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have also updated that table with additional results, which show that adding in the tensor component improves upon the strong baseline of the SIF embedding method.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We updated section 2.3 to reflect this more clearly.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] In retrospect, we agree that this was confusing and have removed the [x] notation from the indicator function.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We revised the x-axis from “generations” to parameter “updates” in the latest revision.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] In the latest revision, we also included the curve where the topologies are allowed to be changed, which leads to better performance, but does not necessarily preserve the initial structure.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have updated the draft to include this detail.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have tried to revise the draft with appropriate renaming of the method to avoid potential misunderstandings.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] - We added a mathematical justification paragraph in Section 3.3 “An Importance Sampling Perspective”.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] Furthermore, we present an experimental investigation of these different objectives (Sec. 6.4).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We clarified this in Section 2 of the revised draft.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have fixed all the typos as suggested in the revised version.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] In the revision, we have added the following justification on privacy quantification in Section 2, Section 4 and Section 5.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] However, as stated in the last paragraph of Sec. 7.2, we presented in Appendix B.4 a procedure to assist our methods in handling discrete internal RVs.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have edited the corresponding sentence to make it less assertive.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] The Chi is defined in Section 3 as the vector containing all camera poses and point depths.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] Since our method also solves for these unknowns as in classic methods, we did not redefine the Chi.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have revised the abstract to clarify this point.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] 2. Following your suggestions, we add a study on the diversity of agents (presented in Appendix A of the updated paper).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have added a new section (Sec. 4) to discuss the differences between the objective used for CDN, when performing variational inference for BNNs, and in the variational information bottleneck (VIB) framework.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] Based on your comments, we’ve performed additional ablations to measure the impact of the co-reference mechanisms.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] k-addition definiteness in the spherical setting: we have added the formal condition that the k-addition be well-defined, and a proof that for two points this condition indeed recovers x != y / (k ||y||^2) - see Theorem 1.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have adjusted the word.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We will further clarify this in the paper.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] In page 4 in the revised version (footnote 3), we have clarified this and notified its potential for future work.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We’ve updated the paper to mention this.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] We have further clarified the explanation given in the text and included another ablation experiment  (row 4 of Table 5) to confirm its usefulness.	1.0
"Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] Proofs that the space ""interpolates smoothly with curvature"": we added formal proofs (see theorems 2 and 3) that all the operations are differentiable, i.e. the gradients are equal from both the left and right at 0, w.r.t. curvature, for the chosen models of hyperbolic and spherical geometry."	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_done [SEP] 8. Thank you for pointing out several typos. We have fixed all of them in the revision.	1.0
Too strong assumptions in analysis [SEP] rebuttal_done [SEP] We show that our method outperforms the baselines across multiple environments.	1.0
Too strong assumptions in analysis [SEP] rebuttal_done [SEP] In the updated draft of our paper, we have updated the rigor of the theory section: please see Section 5 and Appendix C for updated theory.	1.0
Too strong assumptions in analysis [SEP] rebuttal_done [SEP] Theoretically, to address this comment, we added Theorem 1 (See in the Appendix D) that states the dynamics of $D$ with Lipschitz constraint follows Eqn. (10) *around the equilibrium*. Therefore, the stability analysis and our proposed method in Sec. 4 still applies to vanilla WGAN because control theory mainly focuses on the stability *around the equilibrium* [*2].	1.0
Too strong assumptions in analysis [SEP] rebuttal_done [SEP] Specifically, we apply NF-GAN to SN-GAN [*5] and NF-GAN provides a significant improvement on the state-of-the-art inception score on CIFAR-10 (from 8.22 to 8.45).	1.0
Too strong assumptions in analysis [SEP] rebuttal_done [SEP] Finally, we added new results in Table 1 in the revision, which shows that the same technique of negative feedback can further improve the state-of-the-art method of SN-GAN [*5].	1.0
Too strong assumptions in analysis [SEP] rebuttal_done [SEP] -> For more on this we refer to the newly added Section “Scope” in the revision.	1.0
Too strong assumptions in analysis [SEP] rebuttal_done [SEP] See Figures 2,3,5 for more learning curve results and baseline comparisons and Figure 6 for qualitative metric analysis.	1.0
Missing details for reproducibility of result [SEP] rebuttal_structuring [SEP] We have added an explanation of what we mean by “learning dynamics of deep learning” in the last paragraph of the first page.	1.0
Missing details for reproducibility of result [SEP] rebuttal_structuring [SEP] 1. How or why is the benefit.	1.0
Missing ablation study (how to generalize findings, what happens if some changes are done to the method, etc) [SEP] rebuttal_concede-criticism [SEP] Thanks for pointing out the issues with our presentations.	1.0
Missing ablation study (how to generalize findings, what happens if some changes are done to the method, etc) [SEP] rebuttal_concede-criticism [SEP] We included embedding details in the paper because a reviewer from the venue we previously submitted to requested these details to be in the paper.	1.0
Missing ablation study (how to generalize findings, what happens if some changes are done to the method, etc) [SEP] rebuttal_done [SEP] In addition, we added more details about the data as you suggested.	1.0
Missing ablation study (how to generalize findings, what happens if some changes are done to the method, etc) [SEP] rebuttal_done [SEP] We revised the notations in the paper to make formulation clearer.	1.0
Lacking details on datasets [SEP] rebuttal_concede-criticism [SEP] Thanks for pointing out the issues with our presentations.	1.0
Lacking details on datasets [SEP] rebuttal_concede-criticism [SEP] While we fully agree that more complex datasets with more complex questions would bring new challenges, these are ones we purposely put aside (such as the general unavailability of ground-truth layouts for vanilla NMN, the need to consider an exponentially large set of possible layouts for Stochastic N2NMN, etc.) We believe that it is highly valuable for the research community to know what happens in the simple ideal case of SQOOP, where we can precisely test our specific generalization criterion.	1.0
Lacking details on datasets [SEP] rebuttal_concede-criticism [SEP] We included embedding details in the paper because a reviewer from the venue we previously submitted to requested these details to be in the paper.	1.0
Lacking details on datasets [SEP] rebuttal_reject-request [SEP] Unfortunately, we cannot release the dataset, since we do not own the videos, but we will share our code.	1.0
Lacking details on datasets [SEP] rebuttal_done [SEP] We also include further details on the construction of training set.	1.0
Lacking details on datasets [SEP] rebuttal_done [SEP] Following your suggestion, we further studied idf scoring.	1.0
Lacking details on datasets [SEP] rebuttal_done [SEP] We have added a pseudo-code description of TTS-GAN training algorithm to the updated submission.	1.0
Lacking details on datasets [SEP] rebuttal_done [SEP] In addition, we added more details about the data as you suggested.	1.0
Lacking details on datasets [SEP] rebuttal_done [SEP] We computed idf scores on the monolingual English corpus released by WMT18 and experimented with BERTScore computed with the Roberta-large model.	1.0
Lacking details on datasets [SEP] rebuttal_done [SEP] We revised the notations in the paper to make formulation clearer.	1.0
Because of this concern, I believe the results in the paper can only really characterize the learning close to convergence, since the network is already able to provide correct classification. [SEP] rebuttal_done [SEP] Our experimental results and statements presented in the manuscript are fully reproducible and verifiable.	1.0
Missing implementation details of related work used as baselines [SEP] rebuttal_done [SEP] In addition, we have included a brief description of the graph neural network architecture used in Paliwal et al (2019).	1.0
Lack of experimental details (no of images, sampling criteria, etc) [SEP] rebuttal_structuring [SEP] “The hyperparameter selection regime (and the experiments used to find them) is not described”	1.0
Lack of experimental details (no of images, sampling criteria, etc) [SEP] rebuttal_structuring [SEP] Q4: Can the authors show concrete examples on how the attacks are generated? The details are especially unclear on LOAN.	1.0
Lack of experimental details (no of images, sampling criteria, etc) [SEP] rebuttal_structuring [SEP] 3) Relation to safe reinforcement learning	1.0
Lack of experimental details (no of images, sampling criteria, etc) [SEP] rebuttal_structuring [SEP] 3. Shouldn't random indexing produce non-uniform numbers of non-zero entries depending on alpha? Why did you have an exact number of non-zero entries, s, in the experiments?	1.0
Lack of experimental details (no of images, sampling criteria, etc) [SEP] rebuttal_structuring [SEP] Q1: In appendix A.2 the authors explain how the range of is set for the different experiments. However it's not clear how is this range used in practice ? Do you sample uniformly in this range to train the linear interpolation ?	1.0
Lack of experimental details (no of images, sampling criteria, etc) [SEP] rebuttal_structuring [SEP] Q2. Whole sequence reconstruction results:	1.0
Lack of experimental details (no of images, sampling criteria, etc) [SEP] rebuttal_structuring [SEP] * All claims about running time should be corroborated by controlled experiments:	1.0
Lack of experimental details (no of images, sampling criteria, etc) [SEP] rebuttal_structuring [SEP] - How many images did you have in the experiment?	1.0
Missing details in tables and figures (how some value as calculated in fig, some notation missing in fig, etc) [SEP] rebuttal_done [SEP] We have added a note to that effect to the article.	1.0
Missing details in tables and figures (how some value as calculated in fig, some notation missing in fig, etc) [SEP] rebuttal_done [SEP] We have modified the caption of Fig. 2 to be more specific.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] Re: not clear if the classifier weight difference is well defined	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] We agree much detail on embeddings can be condensed or moved to Appendix.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] We included embedding details in the paper because a reviewer from the venue we previously submitted to requested these details to be in the paper.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] (7) Sorry, for this unfortunate formulation!	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] Thanks for pointing out the issues with our presentations.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] We agree that our main contribution is to cast a graph convolution network as a binary classifier learning to discriminate clean from noisy data and show its excellent results for few-shot learning.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] Thanks, these help improve the presentation greatly (we realize we wrote the exposition more  from a theoretical view and missed important ML details).	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] > You are right in noting that the classifier weights might capture dissimilar yet useful features for two similar tasks, and hence the classifier weight difference might under-predict the transfer potential.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] Sorry for the possible confusion.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] Although most papers in this field only report results on the trimmed video datasets, we do agree that more complicate cases should be tested.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] > Sorry about the lack of clarity!	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] Thanks for the suggestion.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] That said, we were indeed not able to demonstrate end-to-end gains in vision.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] A1: Thanks for pointing this out.	1.0
"Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_concede-criticism [SEP] But you are right, we could easily extend our approach to account for more flexible distributions by using a ""diagonal plus rank-one"" structure diag(a)+uu^T, with vectors a and u, as noted by Louizos and Welling ( 2016) [3] (the increase of parameters is negligible: adding additional vector u)."	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] (c) From the result in (b) we conclude that the particular manner of the pre-training does not matter.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] In this paper, we showed that discriminative regularization could make VAE possible to conduct both class conditional generation and classification with one integrated model.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Basically a baseline is subtracted, and GAE is introduced.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] # For each class name	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] X_L : clean set	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] A^c = build_graph(X_Z^c)	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] #Take the clean examples belonging to this class	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] X_Z : noisy set	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] #Clean examples always get weight 1	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] #Noisy examples get the learned weight	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] #Only consider noisy examples with the class name in the text	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Use the relevance weights for noisy examples when learning the classifier	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Then, when new task 2 is coming, DiVA generates images and its labels of task 1 and learns both task 2 and the generated task 1 simultaneously.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Thus, we do not need to train an additional classifier, e.g., deep CNN, which is necessary for other works, including Narayanaswamy et al. There is also classifier integrated VAE such as [6].	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] prediction = argmax(scores)	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Generally, CL systems assume that each task comes sequentially, and an agent can not directly access previous experience [2].	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Firstly, we train DiVA with task 1 that consists of real images and labels.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Therefore also the choice of first training set (98% coverage or full coverage) does not influence adversarial resistance.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Also, we train DiVA sequentially for each task with one same model.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] X_L^c = concatenate(X_L^c, X_z^c)	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] # Build the graph for this class, and learn the GCN for cleaning	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Given test image Q	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] C_L : class set	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] (Use of labels and novelty) In GR-based approaches, the quality of generated samples is crucial to keep the performance of previous tasks.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] r_i = 1.0	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Ignoring the stopwords can help us get rid of the disturbance of unnecessary high-frequency words (such as function words) being the topic, as the standard practice for TF-IDF topic extraction.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] v = extract_feature(Q)	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Generally, conditioning on a generative model yields higher quality samples than unconditional one and makes it possible to generate class-balanced samples [4]; the importance of conditional generation is also described in section 6.1 in our paper.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Because a deep neural network is vulnerable to even single-pixel perturbation [5], the difference can seriously affect the classification performance of GR-based algorithms.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Given a partial tree, there can be more than one way to complete the layout.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Given a 10%, 50% and 80% DFS partial layout, the mean number of completions is 3.63, 1.24, and 1.17 respectively.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] We suspect that it is this unusual aspect of the CNE formulation that makes it original with respect to the state-of-the-art.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] For c in C_L:	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] scores = W^T v	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] X_L^c : subset of X_L with label c	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] By narrowing distribution discrepancy between real and generated images using the domain translation technique, we were able to alleviate the catastrophic forgetting problem successfully (Table 2).	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] This training gives similar results to the training in stages.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] The posterior is a distribution for the network, such that finding the best embedding is indeed a maximum likelihood problem (not a maximum a posteriori problem), even though the likelihood function is computed as a posterior given a prior for the network and a conditional for the embedding given the network.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] The difference with [6] is the use of class-conditional priors; more details are explained at the response (Difference with CDVAE) for reviewer 3 and section 4.1 in our paper.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] W = train_classifier(X_L^c, r)	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] #Learn a classifier jointly for all classes.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] for i in X_L^c:	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] for i in X_Z^c:	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] To clarify our training process, we provide a brief summarization.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] If we use labels, we can construct a conditional generative model.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] #Add the noisy examples to the list of training images for this class	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] According to the explanation above, we think the spatial relations or grammatical nuances would not be so important in this task if we take the images as topic guidance.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] M^c = GCN_model(X_L^c, X_Z^c, A^c)	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] r_i = assign_relevance(M^c(X_Z^c(i))	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] X_Z^c = filter_by_text(X_Z)	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] Given a 10%, 50% and 80% BFS partial layout, the mean number of completions of the layout is 2.97, 1.23 and 1.17 respectively.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] (Domain translation) Even though the conditional generation improves the quality of the generated samples, there is still a big difference between real and generated images.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_summary [SEP] We exactly follow the assumption.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_answer [SEP] Therefore a simple and effective heuristic for choosing \lambda is to look at the validation set of MNIST and choose the highest \lambda that still results in high accuracy (e.g. >. 0.97).	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_answer [SEP] (a) We have evaluated the adversarial resistance when training a Boltzmann machine with 256 fully connected latent variables directly on the 8x8 patches.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_answer [SEP] In fact, we believe that trying to construct noise-free deep models with a specific mutual information of data and parameters for the purpose of generalization would be an interesting research direction.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_answer [SEP] The hyper-parameters related to DS-softmax (such as lambda) are tuned according to the performance on a validation dataset.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_answer [SEP] Instead, we propose to predict many meaningful intermediate values that can simply be summed to obtain a set utility.	1.0
Missing details on methodology (eg., use of notation, use on tasks, etc) [SEP] rebuttal_answer [SEP] (1) We want to evaluate if the generated graphs are scale-free graphs in the direct evaluation for dataset scale-free graphs.	1.0
